WWTP,Locality,Code postal
Echternach,Weilerbach,6590
Grevenmacher,Ahn,5401
Grevenmacher,Grevenmacher,6711
Grevenmacher,Grevenmacher,6712
Grevenmacher,Grevenmacher,6713
Grevenmacher,Grevenmacher,6714
Grevenmacher,Grevenmacher,6715
Grevenmacher,Grevenmacher,6716
Grevenmacher,Grevenmacher,6717
Grevenmacher,Grevenmacher,6718
Grevenmacher,Grevenmacher,6719
Grevenmacher,Grevenmacher,6720
Grevenmacher,Grevenmacher,6722
Grevenmacher,Grevenmacher,6723
Grevenmacher,Grevenmacher,6724
Grevenmacher,Grevenmacher,6725
Grevenmacher,Grevenmacher,6726
Grevenmacher,Grevenmacher,6730
Grevenmacher,Grevenmacher,6731
Grevenmacher,Grevenmacher,6732
Grevenmacher,Grevenmacher,6733
Grevenmacher,Grevenmacher,6734
Grevenmacher,Grevenmacher,6735
Grevenmacher,Grevenmacher,6736
Grevenmacher,Grevenmacher,6737
Grevenmacher,Grevenmacher,6738
Grevenmacher,Grevenmacher,6739
Grevenmacher,Grevenmacher,6740
Grevenmacher,Grevenmacher,6741
Grevenmacher,Grevenmacher,6742
Grevenmacher,Grevenmacher,6743
Grevenmacher,Grevenmacher,6744
Grevenmacher,Grevenmacher,6745
Grevenmacher,Grevenmacher,6750
Grevenmacher,Grevenmacher,6751
Grevenmacher,Grevenmacher,6752
Grevenmacher,Grevenmacher,6753
Grevenmacher,Grevenmacher,6754
Grevenmacher,Grevenmacher,6755
Grevenmacher,Grevenmacher,6756
Grevenmacher,Grevenmacher,6757
Grevenmacher,Grevenmacher,6758
Grevenmacher,Grevenmacher,6759
Grevenmacher,Grevenmacher,6760
Grevenmacher,Grevenmacher,6761
Grevenmacher,Grevenmacher,6762
Grevenmacher,Grevenmacher,6763
Grevenmacher,Grevenmacher,6764
Grevenmacher,Grevenmacher,6765
Grevenmacher,Grevenmacher,6770
Grevenmacher,Grevenmacher,6771
Grevenmacher,Grevenmacher,6772
Grevenmacher,Grevenmacher,6773
Grevenmacher,Grevenmacher,6774
Grevenmacher,Grevenmacher,6775
Grevenmacher,Grevenmacher,6776
Grevenmacher,Grevenmacher,6777
Grevenmacher,Grevenmacher,6778
Grevenmacher,Grevenmacher,6779
Grevenmacher,Grevenmacher,6780
Grevenmacher,Grevenmacher,6781
Grevenmacher,Grevenmacher,6782
Grevenmacher,Grevenmacher,6783
Grevenmacher,Grevenmacher,6784
Grevenmacher,Grevenmacher,6785
Grevenmacher,Grevenmacher,6786
Grevenmacher,Grevenmacher,6790
Grevenmacher,Grevenmacher,6791
Grevenmacher,Grevenmacher,6792
Grevenmacher,Grevenmacher,6793
Grevenmacher,Grevenmacher,6794
Grevenmacher,Grevenmacher,6795
Grevenmacher,Grevenmacher,6796
Grevenmacher,Machtum,6840
Grevenmacher,Machtum,6841
Grevenmacher,Machtum,6842
Grevenmacher,Mertert,6669
Grevenmacher,Mertert,6670
Grevenmacher,Mertert,6671
Grevenmacher,Mertert,6672
Grevenmacher,Mertert,6673
Grevenmacher,Mertert,6674
Grevenmacher,Mertert,6675
Grevenmacher,Mertert,6676
Grevenmacher,Mertert,6677
Grevenmacher,Mertert,6678
Grevenmacher,Mertert,6679
Grevenmacher,Mertert,6680
Grevenmacher,Mertert,6681
Grevenmacher,Mertert,6682
Grevenmacher,Mertert,6683
Grevenmacher,Mertert,6684
Grevenmacher,Mertert,6685
Grevenmacher,Mertert,6686
Grevenmacher,Mertert,6687
Grevenmacher,Mertert,6688
Grevenmacher,Mertert,6693
Hesperange,Alzingen,5815
Hesperange,Alzingen,5818
Hesperange,Alzingen,5819
Hesperange,Alzingen,5824
Hesperange,Alzingen,5829
Hesperange,Alzingen,5830
Hesperange,Alzingen,5833
Hesperange,Alzingen,5835
Hesperange,Alzingen,5836
Hesperange,Alzingen,5844
Hesperange,Alzingen,5854
Hesperange,Alzingen,5863
Hesperange,Alzingen,5865
Hesperange,Alzingen,5868
Hesperange,Alzingen,5869
Hesperange,Alzingen,5870
Hesperange,Alzingen,5871
Hesperange,Alzingen,5872
Hesperange,Alzingen,5873
Hesperange,Alzingen,5875
Hesperange,Alzingen,5886
Hesperange,Alzingen,5887
Hesperange,Alzingen,5888
Hesperange,Alzingen,5890
Hesperange,Alzingen,5892
Hesperange,Alzingen,5894
Hesperange,Alzingen,5895
Hesperange,Alzingen,5896
Hesperange,Fentange,5808
Hesperange,Fentange,5811
Hesperange,Fentange,5813
Hesperange,Fentange,5814
Hesperange,Fentange,5817
Hesperange,Fentange,5820
Hesperange,Fentange,5823
Hesperange,Fentange,5825
Hesperange,Fentange,5826
Hesperange,Fentange,5828
Hesperange,Fentange,5832
Hesperange,Fentange,5837
Hesperange,Fentange,5838
Hesperange,Fentange,5839
Hesperange,Fentange,5843
Hesperange,Fentange,5846
Hesperange,Fentange,5853
Hesperange,Fentange,5861
Hesperange,Fentange,5862
Hesperange,Fentange,5864
Hesperange,Fentange,5867
Hesperange,Fentange,5889
Hesperange,Fentange,5891
Hesperange,Hesperange,5809
Hesperange,Hesperange,5810
Hesperange,Hesperange,5812
Hesperange,Hesperange,5816
Hesperange,Hesperange,5822
Hesperange,Hesperange,5826
Hesperange,Hesperange,5830
Hesperange,Hesperange,5831
Hesperange,Hesperange,5834
Hesperange,Hesperange,5840
Hesperange,Hesperange,5841
Hesperange,Hesperange,5842
Hesperange,Hesperange,5852
Hesperange,Hesperange,5855
Hesperange,Hesperange,5856
Hesperange,Hesperange,5859
Hesperange,Hesperange,5860
Hesperange,Hesperange,5862
Hesperange,Hesperange,5863
Hesperange,Hesperange,5866
Hesperange,Hesperange,5874
Hesperange,Hesperange,5876
Hesperange,Hesperange,5878
Hesperange,Hesperange,5880
Hesperange,Hesperange,5884
Hesperange,Hesperange,5885
Hesperange,Hesperange,5886
Hesperange,Hesperange,5887
Hesperange,Hesperange,5890
Hesperange,Hesperange,5893
Hesperange,Hesperange,5940
Hesperange,Howald,1137
Hesperange,Howald,1216
Hesperange,Howald,1223
Hesperange,Howald,1228
Hesperange,Howald,1231
Hesperange,Howald,1232
Hesperange,Howald,1274
Hesperange,Howald,1350
Hesperange,Howald,1353
Hesperange,Howald,1363
Hesperange,Howald,1423
Hesperange,Howald,1455
Hesperange,Howald,1467
Hesperange,Howald,1508
Hesperange,Howald,1625
Hesperange,Howald,1749
Hesperange,Howald,1813
Hesperange,Howald,1818
Hesperange,Howald,1842
Hesperange,Howald,1867
Hesperange,Howald,1949
Hesperange,Howald,2112
Hesperange,Howald,2129
Hesperange,Howald,2272
Hesperange,Howald,2317
Hesperange,Howald,2319
Hesperange,Howald,2370
Hesperange,Howald,2412
Hesperange,Howald,2416
Hesperange,Howald,2425
Hesperange,Howald,2446
Hesperange,Howald,2524
Hesperange,Howald,2529
Hesperange,Howald,2545
Hesperange,Howald,2610
Hesperange,Howald,2611
Hesperange,Howald,2723
Hesperange,Howald,2727
Hesperange,Howald,5821
Hesperange,Howald,5850
Hesperange,Howald,5884
Hesperange,Howald,5885
Hesperange,Itzig,1816
Hesperange,Itzig,5942
Hesperange,Itzig,5943
Hesperange,Itzig,5950
Hesperange,Itzig,5951
Hesperange,Itzig,5952
Hesperange,Itzig,5953
Hesperange,Itzig,5954
Hesperange,Itzig,5955
Hesperange,Itzig,5956
Hesperange,Itzig,5957
Hesperange,Itzig,5958
Hesperange,Itzig,5959
Hesperange,Itzig,5960
Hesperange,Itzig,5962
Hesperange,Itzig,5963
Hesperange,Itzig,5964
Hesperange,Itzig,5969
Hesperange,Itzig,5970
Hesperange,Itzig,5971
Hesperange,Itzig,5972
Hesperange,Itzig,5973
Hesperange,Itzig,5974
Hesperange,Itzig,5975
Hesperange,Itzig,5976
Hesperange,Itzig,5977
Hesperange,Itzig,5978
Mersch,Bereldange,7212
Mersch,Bereldange,7213
Mersch,Bereldange,7214
Mersch,Bereldange,7215
Mersch,Bereldange,7216
Mersch,Bereldange,7217
Mersch,Bereldange,7221
Mersch,Bereldange,7223
Mersch,Bereldange,7225
Mersch,Bereldange,7227
Mersch,Bereldange,7232
Mersch,Bereldange,7233
Mersch,Bereldange,7235
Mersch,Bereldange,7236
Mersch,Bereldange,7239
Mersch,Bereldange,7240
Mersch,Bereldange,7241
Mersch,Bereldange,7243
Mersch,Bereldange,7244
Mersch,Bereldange,7248
Mersch,Bereldange,7249
Mersch,Bereldange,7252
Mersch,Bereldange,7254
Mersch,Bereldange,7259
Mersch,Bereldange,7260
Mersch,Bereldange,7265
Mersch,Bereldange,7266
Mersch,Bereldange,7268
Mersch,Beringen,7409
Mersch,Beringen,7590
Mersch,Beringen,7591
Mersch,Beringen,7592
Mersch,Beringen,7593
Mersch,Beringen,7594
Mersch,Blaschette,7390
Mersch,Blaschette,7391
Mersch,Blaschette,7392
Mersch,Bofferdange,7362
Mersch,Bofferdange,7364
Mersch,Bofferdange,7374
Mersch,Bofferdange,7376
Mersch,Bofferdange,7378
Mersch,Bofferdange,7381
Mersch,Essingen,7424
Mersch,Essingen,7759
Mersch,Gosseldange,7432
Mersch,Heisdorf,7304
Mersch,Heisdorf,7308
Mersch,Heisdorf,7310
Mersch,Heisdorf,7311
Mersch,Heisdorf,7313
Mersch,Heisdorf,7314
Mersch,Heisdorf,7318
Mersch,Heisdorf,7325
Mersch,Heisdorf,7328
Mersch,Heisdorf,7329
Mersch,Heisdorf,7330
Mersch,Heisdorf,7334
Mersch,Heisdorf,7335
Mersch,Heisdorf,7337
Mersch,Heisdorf,7338
Mersch,Heisdorf,7340
Mersch,Heisdorf,7341
Mersch,Heisdorf,7342
Mersch,Heisdorf,7345
Mersch,Heisdorf,7348
Mersch,Heisdorf,7349
Mersch,Helmdange,7351
Mersch,Helmdange,7352
Mersch,Helmdange,7354
Mersch,Helmdange,7355
Mersch,Helmdange,7356
Mersch,Helmdange,7357
Mersch,Helmdange,7360
Mersch,Helmdange,7371
Mersch,Helmdange,7373
Mersch,Helmdange,7374
Mersch,Helmdange,7382
Mersch,Helmsange,7210
Mersch,Helmsange,7211
Mersch,Helmsange,7218
Mersch,Helmsange,7219
Mersch,Helmsange,7220
Mersch,Helmsange,7226
Mersch,Helmsange,7228
Mersch,Helmsange,7229
Mersch,Helmsange,7230
Mersch,Helmsange,7231
Mersch,Helmsange,7234
Mersch,Helmsange,7237
Mersch,Helmsange,7242
Mersch,Helmsange,7246
Mersch,Helmsange,7247
Mersch,Helmsange,7250
Mersch,Helmsange,7251
Mersch,Helmsange,7255
Mersch,Helmsange,7257
Mersch,Helmsange,7258
Mersch,Helmsange,7261
Mersch,Helmsange,7262
Mersch,Helmsange,7263
Mersch,Helmsange,7264
Mersch,Helmsange,7270
Mersch,Hunsdorf,7395
Mersch,Hunsdorf,7396
Mersch,Hunsdorf,7397
Mersch,Lintgen,6155
Mersch,Lintgen,7440
Mersch,Lintgen,7441
Mersch,Lintgen,7442
Mersch,Lintgen,7443
Mersch,Lintgen,7444
Mersch,Lintgen,7445
Mersch,Lintgen,7446
Mersch,Lintgen,7447
Mersch,Lintgen,7448
Mersch,Lintgen,7449
Mersch,Lintgen,7450
Mersch,Lintgen,7451
Mersch,Lintgen,7452
Mersch,Lintgen,7453
Mersch,Lintgen,7454
Mersch,Lintgen,7455
Mersch,Lintgen,7456
Mersch,Lintgen,7457
Mersch,Lintgen,7458
Mersch,Lorentzweiler,7350
Mersch,Lorentzweiler,7353
Mersch,Lorentzweiler,7356
Mersch,Lorentzweiler,7358
Mersch,Lorentzweiler,7359
Mersch,Lorentzweiler,7361
Mersch,Lorentzweiler,7363
Mersch,Lorentzweiler,7370
Mersch,Lorentzweiler,7372
Mersch,Lorentzweiler,7373
Mersch,Lorentzweiler,7375
Mersch,Lorentzweiler,7377
Mersch,Lorentzweiler,7379
Mersch,Lorentzweiler,7380
Mersch,Lorentzweiler,7383
Mersch,Lorentzweiler,7384
Mersch,Mersch,7410
Mersch,Mersch,7463
Mersch,Mersch,7512
Mersch,Mersch,7513
Mersch,Mersch,7514
Mersch,Mersch,7515
Mersch,Mersch,7517
Mersch,Mersch,7519
Mersch,Mersch,7520
Mersch,Mersch,7521
Mersch,Mersch,7522
Mersch,Mersch,7523
Mersch,Mersch,7524
Mersch,Mersch,7525
Mersch,Mersch,7526
Mersch,Mersch,7531
Mersch,Mersch,7533
Mersch,Mersch,7534
Mersch,Mersch,7535
Mersch,Mersch,7536
Mersch,Mersch,7538
Mersch,Mersch,7541
Mersch,Mersch,7542
Mersch,Mersch,7543
Mersch,Mersch,7544
Mersch,Mersch,7545
Mersch,Mersch,7553
Mersch,Mersch,7554
Mersch,Mersch,7555
Mersch,Mersch,7556
Mersch,Mersch,7557
Mersch,Mersch,7559
Mersch,Mersch,7560
Mersch,Mersch,7561
Mersch,Mersch,7562
Mersch,Mersch,7563
Mersch,Mersch,7564
Mersch,Mersch,7565
Mersch,Mersch,7566
Mersch,Mersch,7568
Mersch,Mersch,7569
Mersch,Mersch,7570
Mersch,Mersch,7571
Mersch,Mersch,7572
Mersch,Mersch,7590
Mersch,Mersch,7599
Mersch,Moesdorf,7462
Mersch,Moesdorf,7463
Mersch,Moesdorf,7464
Mersch,Mullendorf,7302
Mersch,Mullendorf,7305
Mersch,Mullendorf,7306
Mersch,Mullendorf,7312
Mersch,Mullendorf,7317
Mersch,Mullendorf,7321
Mersch,Mullendorf,7324
Mersch,Mullendorf,7326
Mersch,Mullendorf,7332
Mersch,Mullendorf,7346
Mersch,Pettingen,7463
Mersch,Prettingen,7460
Mersch,Reckange,7415
Mersch,Reckange,7595
Mersch,Reckange,7596
Mersch,Reckange,7597
Mersch,Reckange,7598
Mersch,Rollingen,7511
Mersch,Rollingen,7516
Mersch,Rollingen,7518
Mersch,Rollingen,7527
Mersch,Rollingen,7532
Mersch,Rollingen,7537
Mersch,Rollingen,7539
Mersch,Rollingen,7540
Mersch,Rollingen,7543
Mersch,Rollingen,7546
Mersch,Rollingen,7547
Mersch,Rollingen,7558
Mersch,Rollingen,7567
Mersch,Schoenfels,7473
Mersch,Steinsel,7302
Mersch,Steinsel,7303
Mersch,Steinsel,7305
Mersch,Steinsel,7307
Mersch,Steinsel,7309
Mersch,Steinsel,7315
Mersch,Steinsel,7316
Mersch,Steinsel,7317
Mersch,Steinsel,7319
Mersch,Steinsel,7320
Mersch,Steinsel,7322
Mersch,Steinsel,7323
Mersch,Steinsel,7327
Mersch,Steinsel,7331
Mersch,Steinsel,7333
Mersch,Steinsel,7336
Mersch,Steinsel,7339
Mersch,Steinsel,7343
Mersch,Steinsel,7344
Mersch,Steinsel,7347
Mersch,Walferdange,7209
Mersch,Walferdange,7220
Mersch,Walferdange,7222
Mersch,Walferdange,7224
Mersch,Walferdange,7226
Mersch,Walferdange,7238
Mersch,Walferdange,7253
Mersch,Walferdange,7256
Mersch,Walferdange,7269
Mersch,Walferdange,7274
Petange,Bascharage,4907
Petange,Bascharage,4908
Petange,Bascharage,4909
Petange,Bascharage,4911
Petange,Bascharage,4912
Petange,Bascharage,4914
Petange,Bascharage,4916
Petange,Bascharage,4917
Petange,Bascharage,4918
Petange,Bascharage,4919
Petange,Bascharage,4920
Petange,Bascharage,4922
Petange,Bascharage,4925
Petange,Bascharage,4926
Petange,Bascharage,4928
Petange,Bascharage,4930
Petange,Bascharage,4933
Petange,Bascharage,4936
Petange,Bascharage,4938
Petange,Bascharage,4939
Petange,Bascharage,4940
Petange,Bascharage,4941
Petange,Bascharage,4942
Petange,Bascharage,4944
Petange,Bascharage,4945
Petange,Bascharage,4946
Petange,Bascharage,4947
Petange,Bascharage,4948
Petange,Bascharage,4950
Petange,Bascharage,4951
Petange,Bascharage,4952
Petange,Bascharage,4954
Petange,Bascharage,4955
Petange,Bascharage,4958
Petange,Bascharage,4959
Petange,Belvaux,4460
Petange,Belvaux,4475
Petange,Differdange,4507
Petange,Differdange,4508
Petange,Differdange,4511
Petange,Differdange,4514
Petange,Differdange,4515
Petange,Differdange,4516
Petange,Differdange,4518
Petange,Differdange,4519
Petange,Differdange,4521
Petange,Differdange,4524
Petange,Differdange,4528
Petange,Differdange,4529
Petange,Differdange,4530
Petange,Differdange,4531
Petange,Differdange,4532
Petange,Differdange,4534
Petange,Differdange,4535
Petange,Differdange,4536
Petange,Differdange,4537
Petange,Differdange,4540
Petange,Differdange,4541
Petange,Differdange,4542
Petange,Differdange,4543
Petange,Differdange,4544
Petange,Differdange,4545
Petange,Differdange,4546
Petange,Differdange,4547
Petange,Differdange,4548
Petange,Differdange,4549
Petange,Differdange,4556
Petange,Differdange,4559
Petange,Differdange,4560
Petange,Differdange,4564
Petange,Differdange,4573
Petange,Differdange,4574
Petange,Differdange,4575
Petange,Differdange,4577
Petange,Differdange,4580
Petange,Differdange,4581
Petange,Differdange,4582
Petange,Differdange,4583
Petange,Differdange,4591
Petange,Differdange,4593
Petange,Differdange,4594
Petange,Differdange,4595
Petange,Differdange,4596
Petange,Differdange,4597
Petange,Differdange,4599
Petange,Differdange,4601
Petange,Differdange,4603
Petange,Differdange,4604
Petange,Differdange,4605
Petange,Differdange,4607
Petange,Differdange,4608
Petange,Differdange,4613
Petange,Differdange,4620
Petange,Differdange,4621
Petange,Differdange,4623
Petange,Differdange,4625
Petange,Differdange,4627
Petange,Differdange,4628
Petange,Differdange,4629
Petange,Differdange,4630
Petange,Differdange,4632
Petange,Differdange,4633
Petange,Differdange,4634
Petange,Differdange,4635
Petange,Differdange,4636
Petange,Differdange,4637
Petange,Differdange,4638
Petange,Differdange,4639
Petange,Differdange,4640
Petange,Differdange,4642
Petange,Differdange,4647
Petange,Differdange,4648
Petange,Differdange,4651
Petange,Differdange,4653
Petange,Differdange,4654
Petange,Differdange,4657
Petange,Differdange,4660
Petange,Differdange,4662
Petange,Differdange,4663
Petange,Differdange,4668
Petange,Differdange,4669
Petange,Differdange,4670
Petange,Differdange,4677
Petange,Differdange,4682
Petange,Differdange,4683
Petange,Differdange,4684
Petange,Differdange,4687
Petange,Differdange,4688
Petange,Differdange,4689
Petange,Differdange,4690
Petange,Differdange,4691
Petange,Differdange,4692
Petange,Differdange,4693
Petange,Hautcharage,4910
Petange,Hautcharage,4913
Petange,Hautcharage,4915
Petange,Hautcharage,4921
Petange,Hautcharage,4923
Petange,Hautcharage,4924
Petange,Hautcharage,4927
Petange,Hautcharage,4929
Petange,Hautcharage,4931
Petange,Hautcharage,4932
Petange,Hautcharage,4934
Petange,Hautcharage,4935
Petange,Hautcharage,4937
Petange,Hautcharage,4940
Petange,Hautcharage,4942
Petange,Hautcharage,4943
Petange,Hautcharage,4945
Petange,Hautcharage,4947
Petange,Hautcharage,4949
Petange,Hautcharage,4953
Petange,Hautcharage,4956
Petange,Hautcharage,4957
Petange,Hautcharage,4969
Petange,Lamadelaine,4744
Petange,Lamadelaine,4870
Petange,Lamadelaine,4871
Petange,Lamadelaine,4872
Petange,Lamadelaine,4873
Petange,Lamadelaine,4874
Petange,Lamadelaine,4875
Petange,Lamadelaine,4876
Petange,Lamadelaine,4877
Petange,Lamadelaine,4878
Petange,Lamadelaine,4879
Petange,Lamadelaine,4880
Petange,Lamadelaine,4881
Petange,Lamadelaine,4882
Petange,Lamadelaine,4883
Petange,Lamadelaine,4884
Petange,Lamadelaine,4885
Petange,Lamadelaine,4886
Petange,Lamadelaine,4887
Petange,Lamadelaine,4888
Petange,Lamadelaine,4889
Petange,Lamadelaine,4890
Petange,Lamadelaine,4891
Petange,Lamadelaine,4892
Petange,Lamadelaine,4893
Petange,Lamadelaine,4894
Petange,Lamadelaine,4895
Petange,Linger,4795
Petange,Linger,4796
Petange,Linger,4797
Petange,Linger,4798
Petange,Niederkorn,4505
Petange,Niederkorn,4506
Petange,Niederkorn,4509
Petange,Niederkorn,4512
Petange,Niederkorn,4513
Petange,Niederkorn,4520
Petange,Niederkorn,4525
Petange,Niederkorn,4526
Petange,Niederkorn,4533
Petange,Niederkorn,4551
Petange,Niederkorn,4552
Petange,Niederkorn,4553
Petange,Niederkorn,4555
Petange,Niederkorn,4557
Petange,Niederkorn,4563
Petange,Niederkorn,4565
Petange,Niederkorn,4567
Petange,Niederkorn,4570
Petange,Niederkorn,4576
Petange,Niederkorn,4598
Petange,Niederkorn,4601
Petange,Niederkorn,4602
Petange,Niederkorn,4609
Petange,Niederkorn,4610
Petange,Niederkorn,4611
Petange,Niederkorn,4612
Petange,Niederkorn,4643
Petange,Niederkorn,4644
Petange,Niederkorn,4645
Petange,Niederkorn,4646
Petange,Niederkorn,4650
Petange,Niederkorn,4656
Petange,Niederkorn,4661
Petange,Niederkorn,4664
Petange,Niederkorn,4666
Petange,Niederkorn,4676
Petange,Niederkorn,4678
Petange,Niederkorn,4680
Petange,Niederkorn,4681
Petange,Niederkorn,4683
Petange,Niederkorn,4686
Petange,Oberkorn,4510
Petange,Oberkorn,4517
Petange,Oberkorn,4522
Petange,Oberkorn,4523
Petange,Oberkorn,4527
Petange,Oberkorn,4531
Petange,Oberkorn,4538
Petange,Oberkorn,4539
Petange,Oberkorn,4540
Petange,Oberkorn,4550
Petange,Oberkorn,4554
Petange,Oberkorn,4558
Petange,Oberkorn,4561
Petange,Oberkorn,4569
Petange,Oberkorn,4571
Petange,Oberkorn,4579
Petange,Oberkorn,4590
Petange,Oberkorn,4592
Petange,Oberkorn,4606
Petange,Oberkorn,4622
Petange,Oberkorn,4624
Petange,Oberkorn,4626
Petange,Oberkorn,4631
Petange,Oberkorn,4640
Petange,Oberkorn,4641
Petange,Oberkorn,4649
Petange,Oberkorn,4658
Petange,Oberkorn,4665
Petange,Oberkorn,4667
Petange,Oberkorn,4671
Petange,Oberkorn,4679
Petange,Oberkorn,4685
Petange,Oberkorn,4687
Petange,Oberkorn,4694
Petange,Pétange,4702
Petange,Pétange,4707
Petange,Pétange,4708
Petange,Pétange,4709
Petange,Pétange,4710
Petange,Pétange,4711
Petange,Pétange,4712
Petange,Pétange,4713
Petange,Pétange,4714
Petange,Pétange,4715
Petange,Pétange,4716
Petange,Pétange,4717
Petange,Pétange,4718
Petange,Pétange,4719
Petange,Pétange,4720
Petange,Pétange,4721
Petange,Pétange,4722
Petange,Pétange,4730
Petange,Pétange,4731
Petange,Pétange,4732
Petange,Pétange,4733
Petange,Pétange,4734
Petange,Pétange,4735
Petange,Pétange,4736
Petange,Pétange,4737
Petange,Pétange,4738
Petange,Pétange,4739
Petange,Pétange,4740
Petange,Pétange,4741
Petange,Pétange,4742
Petange,Pétange,4743
Petange,Pétange,4744
Petange,Pétange,4745
Petange,Pétange,4750
Petange,Pétange,4751
Petange,Pétange,4752
Petange,Pétange,4753
Petange,Pétange,4754
Petange,Pétange,4755
Petange,Pétange,4756
Petange,Pétange,4757
Petange,Pétange,4758
Petange,Pétange,4759
Petange,Pétange,4760
Petange,Pétange,4761
Petange,Pétange,4762
Petange,Pétange,4763
Petange,Pétange,4770
Petange,Pétange,4771
Petange,Pétange,4772
Petange,Pétange,4773
Petange,Pétange,4774
Petange,Pétange,4775
Petange,Pétange,4776
Petange,Pétange,4777
Petange,Pétange,4778
Petange,Pétange,4779
Petange,Pétange,4780
Petange,Pétange,4781
Petange,Pétange,4782
Petange,Pétange,4783
Petange,Pétange,4784
Petange,Pétange,4785
Petange,Pétange,4786
Petange,Pétange,4883
Petange,Pétange,4908
Petange,Rodange,4559
Petange,Rodange,4804
Petange,Rodange,4805
Petange,Rodange,4806
Petange,Rodange,4807
Petange,Rodange,4808
Petange,Rodange,4809
Petange,Rodange,4810
Petange,Rodange,4811
Petange,Rodange,4812
Petange,Rodange,4813
Petange,Rodange,4814
Petange,Rodange,4815
Petange,Rodange,4818
Petange,Rodange,4819
Petange,Rodange,4820
Petange,Rodange,4823
Petange,Rodange,4824
Petange,Rodange,4825
Petange,Rodange,4826
Petange,Rodange,4829
Petange,Rodange,4830
Petange,Rodange,4831
Petange,Rodange,4832
Petange,Rodange,4833
Petange,Rodange,4834
Petange,Rodange,4837
Petange,Rodange,4838
Petange,Rodange,4839
